;SK_ID_CURR;NAME_CONTRACT_TYPE;CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;AMT_CREDIT;AMT_ANNUITY;AMT_GOODS_PRICE;REGION_POPULATION_RELATIVE;DAYS_BIRTH;DAYS_EMPLOYED;DAYS_REGISTRATION;DAYS_ID_PUBLISH;OWN_CAR_AGE;FLAG_MOBIL;FLAG_EMP_PHONE;FLAG_WORK_PHONE;FLAG_CONT_MOBILE;FLAG_PHONE;FLAG_EMAIL;CNT_FAM_MEMBERS;REGION_RATING_CLIENT;REGION_RATING_CLIENT_W_CITY;HOUR_APPR_PROCESS_START;REG_REGION_NOT_LIVE_REGION;REG_REGION_NOT_WORK_REGION;LIVE_REGION_NOT_WORK_REGION;REG_CITY_NOT_LIVE_CITY;REG_CITY_NOT_WORK_CITY;LIVE_CITY_NOT_WORK_CITY;EXT_SOURCE_1;EXT_SOURCE_2;EXT_SOURCE_3;APARTMENTS_AVG;BASEMENTAREA_AVG;YEARS_BEGINEXPLUATATION_AVG;YEARS_BUILD_AVG;COMMONAREA_AVG;ELEVATORS_AVG;ENTRANCES_AVG;FLOORSMAX_AVG;FLOORSMIN_AVG;LANDAREA_AVG;LIVINGAPARTMENTS_AVG;LIVINGAREA_AVG;NONLIVINGAPARTMENTS_AVG;NONLIVINGAREA_AVG;APARTMENTS_MODE;BASEMENTAREA_MODE;YEARS_BEGINEXPLUATATION_MODE;YEARS_BUILD_MODE;COMMONAREA_MODE;ELEVATORS_MODE;ENTRANCES_MODE;FLOORSMAX_MODE;FLOORSMIN_MODE;LANDAREA_MODE;LIVINGAPARTMENTS_MODE;LIVINGAREA_MODE;NONLIVINGAPARTMENTS_MODE;NONLIVINGAREA_MODE;APARTMENTS_MEDI;BASEMENTAREA_MEDI;YEARS_BEGINEXPLUATATION_MEDI;YEARS_BUILD_MEDI;COMMONAREA_MEDI;ELEVATORS_MEDI;ENTRANCES_MEDI;FLOORSMAX_MEDI;FLOORSMIN_MEDI;LANDAREA_MEDI;LIVINGAPARTMENTS_MEDI;LIVINGAREA_MEDI;NONLIVINGAPARTMENTS_MEDI;NONLIVINGAREA_MEDI;TOTALAREA_MODE;EMERGENCYSTATE_MODE;OBS_30_CNT_SOCIAL_CIRCLE;DEF_30_CNT_SOCIAL_CIRCLE;OBS_60_CNT_SOCIAL_CIRCLE;DEF_60_CNT_SOCIAL_CIRCLE;DAYS_LAST_PHONE_CHANGE;FLAG_DOCUMENT_2;FLAG_DOCUMENT_3;FLAG_DOCUMENT_4;FLAG_DOCUMENT_5;FLAG_DOCUMENT_6;FLAG_DOCUMENT_7;FLAG_DOCUMENT_8;FLAG_DOCUMENT_9;FLAG_DOCUMENT_10;FLAG_DOCUMENT_11;FLAG_DOCUMENT_12;FLAG_DOCUMENT_13;FLAG_DOCUMENT_14;FLAG_DOCUMENT_15;FLAG_DOCUMENT_16;FLAG_DOCUMENT_17;FLAG_DOCUMENT_18;FLAG_DOCUMENT_19;FLAG_DOCUMENT_20;FLAG_DOCUMENT_21;AMT_REQ_CREDIT_BUREAU_HOUR;AMT_REQ_CREDIT_BUREAU_DAY;AMT_REQ_CREDIT_BUREAU_WEEK;AMT_REQ_CREDIT_BUREAU_MON;AMT_REQ_CREDIT_BUREAU_QRT;AMT_REQ_CREDIT_BUREAU_YEAR;NAME_TYPE_SUITE_Children;NAME_TYPE_SUITE_Family;NAME_TYPE_SUITE_Group of people;NAME_TYPE_SUITE_Other_A;NAME_TYPE_SUITE_Other_B;NAME_TYPE_SUITE_Spouse, partner;NAME_TYPE_SUITE_Unaccompanied;NAME_INCOME_TYPE_Commercial associate;NAME_INCOME_TYPE_State servant;NAME_INCOME_TYPE_Working;NAME_EDUCATION_TYPE_Academic degree;NAME_EDUCATION_TYPE_Higher education;NAME_EDUCATION_TYPE_Incomplete higher;NAME_EDUCATION_TYPE_Lower secondary;NAME_EDUCATION_TYPE_Secondary / secondary special;NAME_FAMILY_STATUS_Civil marriage;NAME_FAMILY_STATUS_Married;NAME_FAMILY_STATUS_Separated;NAME_FAMILY_STATUS_Single / not married;NAME_FAMILY_STATUS_Widow;NAME_HOUSING_TYPE_Co-op apartment;NAME_HOUSING_TYPE_House / apartment;NAME_HOUSING_TYPE_Municipal apartment;NAME_HOUSING_TYPE_Office apartment;NAME_HOUSING_TYPE_Rented apartment;NAME_HOUSING_TYPE_With parents;OCCUPATION_TYPE_Accountants;OCCUPATION_TYPE_Cleaning staff;OCCUPATION_TYPE_Cooking staff;OCCUPATION_TYPE_Core staff;OCCUPATION_TYPE_Drivers;OCCUPATION_TYPE_HR staff;OCCUPATION_TYPE_High skill tech staff;OCCUPATION_TYPE_IT staff;OCCUPATION_TYPE_Laborers;OCCUPATION_TYPE_Low-skill Laborers;OCCUPATION_TYPE_Managers;OCCUPATION_TYPE_Medicine staff;OCCUPATION_TYPE_Private service staff;OCCUPATION_TYPE_Realty agents;OCCUPATION_TYPE_Sales staff;OCCUPATION_TYPE_Secretaries;OCCUPATION_TYPE_Security staff;OCCUPATION_TYPE_Waiters/barmen staff;WEEKDAY_APPR_PROCESS_START_FRIDAY;WEEKDAY_APPR_PROCESS_START_MONDAY;WEEKDAY_APPR_PROCESS_START_SATURDAY;WEEKDAY_APPR_PROCESS_START_SUNDAY;WEEKDAY_APPR_PROCESS_START_THURSDAY;WEEKDAY_APPR_PROCESS_START_TUESDAY;WEEKDAY_APPR_PROCESS_START_WEDNESDAY;ORGANIZATION_TYPE_Advertising;ORGANIZATION_TYPE_Agriculture;ORGANIZATION_TYPE_Bank;ORGANIZATION_TYPE_Business Entity Type 1;ORGANIZATION_TYPE_Business Entity Type 2;ORGANIZATION_TYPE_Business Entity Type 3;ORGANIZATION_TYPE_Construction;ORGANIZATION_TYPE_Culture;ORGANIZATION_TYPE_Electricity;ORGANIZATION_TYPE_Emergency;ORGANIZATION_TYPE_Government;ORGANIZATION_TYPE_Hotel;ORGANIZATION_TYPE_Housing;ORGANIZATION_TYPE_Industry: type 1;ORGANIZATION_TYPE_Industry: type 10;ORGANIZATION_TYPE_Industry: type 11;ORGANIZATION_TYPE_Industry: type 12;ORGANIZATION_TYPE_Industry: type 2;ORGANIZATION_TYPE_Industry: type 3;ORGANIZATION_TYPE_Industry: type 4;ORGANIZATION_TYPE_Industry: type 5;ORGANIZATION_TYPE_Industry: type 6;ORGANIZATION_TYPE_Industry: type 7;ORGANIZATION_TYPE_Industry: type 9;ORGANIZATION_TYPE_Insurance;ORGANIZATION_TYPE_Kindergarten;ORGANIZATION_TYPE_Legal Services;ORGANIZATION_TYPE_Medicine;ORGANIZATION_TYPE_Military;ORGANIZATION_TYPE_Mobile;ORGANIZATION_TYPE_Other;ORGANIZATION_TYPE_Police;ORGANIZATION_TYPE_Postal;ORGANIZATION_TYPE_Realtor;ORGANIZATION_TYPE_Restaurant;ORGANIZATION_TYPE_School;ORGANIZATION_TYPE_Security;ORGANIZATION_TYPE_Security Ministries;ORGANIZATION_TYPE_Self-employed;ORGANIZATION_TYPE_Services;ORGANIZATION_TYPE_Telecom;ORGANIZATION_TYPE_Trade: type 1;ORGANIZATION_TYPE_Trade: type 2;ORGANIZATION_TYPE_Trade: type 3;ORGANIZATION_TYPE_Trade: type 4;ORGANIZATION_TYPE_Trade: type 6;ORGANIZATION_TYPE_Trade: type 7;ORGANIZATION_TYPE_Transport: type 1;ORGANIZATION_TYPE_Transport: type 2;ORGANIZATION_TYPE_Transport: type 3;ORGANIZATION_TYPE_Transport: type 4;ORGANIZATION_TYPE_University;FONDKAPREMONT_MODE_not specified;FONDKAPREMONT_MODE_org spec account;FONDKAPREMONT_MODE_reg oper account;FONDKAPREMONT_MODE_reg oper spec account;HOUSETYPE_MODE_block of flats;HOUSETYPE_MODE_specific housing;HOUSETYPE_MODE_terraced house;WALLSMATERIAL_MODE_Block;WALLSMATERIAL_MODE_Mixed;WALLSMATERIAL_MODE_Monolithic;WALLSMATERIAL_MODE_Others;WALLSMATERIAL_MODE_Panel;WALLSMATERIAL_MODE_Stone, brick;WALLSMATERIAL_MODE_Wooden;TARGET
764;133028.0;1.0;0.0;0.0;1.0;0.0;225000.0;270000.0;13500.0;270000.0;0.028663;-12886.0;-1001.0;-6863.0;-4387.0;4.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;2.0;2.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7502369363371341;0.6502477585799249;0.4276573700350293;0.1031;0.1073;0.9776;0.6940000000000001;0.0116;0.0;0.2069;0.1667;0.2083;0.0607;0.0824;0.0879;0.0077;0.0073;0.105;0.1113;0.9777;0.706;0.0117;0.0;0.2069;0.1667;0.2083;0.062;0.09;0.0916;0.0078;0.0077;0.1041;0.1073;0.9776;0.6981;0.0117;0.0;0.2069;0.1667;0.2083;0.0617;0.0838;0.0895;0.0078;0.0074;0.0771;0.0;0.0;0.0;0.0;0.0;-426.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0,,
765;133066.0;0.0;1.0;0.0;1.0;2.0;225000.0;1711764.0;47200.5;1530000.0;0.031329;-13572.0;-2071.0;-7449.0;-4387.0;17.0;1.0;1.0;0.0;1.0;0.0;0.0;4.0;2.0;2.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7363740027123468;0.7264662151078087;0.6956219298394389;0.2216;0.1125;0.9876;0.83;0.0349;0.24;0.2069;0.3333;0.375;0.1872;0.1748;0.2073;0.027;0.0251;0.2258;0.1168;0.9876;0.8367;0.0352;0.2417;0.2069;0.3333;0.375;0.1915;0.191;0.216;0.0272;0.0265;0.2238;0.1125;0.9876;0.8323;0.0351;0.24;0.2069;0.3333;0.375;0.1905;0.1779;0.211;0.0272;0.0256;0.1876;0.0;0.0;0.0;0.0;0.0;-1589.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0,,
766;133071.0;0.0;1.0;0.0;1.0;1.0;85500.0;157500.0;12186.0;157500.0;0.005144;-14819.0;-8148.0;-14426.0;-4100.0;18.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0;2.0;2.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3072114767757464;0.4932233479825817;0.4722533429586386;0.0938;0.1012;0.9781;0.7008;0.0119;0.0;0.2069;0.1667;0.2083;0.0747;0.0756;0.0876;0.0039;0.0177;0.0956;0.105;0.9782;0.7125;0.012;0.0;0.2069;0.1667;0.2083;0.0764;0.0826;0.0913;0.0039;0.0188;0.0947;0.1012;0.9781;0.7048;0.0119;0.0;0.2069;0.1667;0.2083;0.076;0.077;0.0892;0.0039;0.0181;0.0793;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0,,
767;133089.0;0.0;1.0;0.0;1.0;0.0;360000.0;1711764.0;45283.5;1530000.0;0.0116569999999999;-14654.0;-4540.0;-694.0;-4321.0;7.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;16.0;1.0;1.0;0.0;0.0;0.0;0.0;0.7419383663773139;0.6674576469963713;0.5954562029091491;0.0928;0.1133;0.9821;0.7552;0.1407;0.0;0.2069;0.1667;0.2083;0.0923;0.0756;0.0978;0.0;0.0;0.0945;0.1176;0.9821;0.7648;0.142;0.0;0.2069;0.1667;0.2083;0.0944;0.0826;0.1019;0.0;0.0;0.0937;0.1133;0.9821;0.7585;0.1416;0.0;0.2069;0.1667;0.2083;0.0939;0.077;0.0995;0.0;0.0;0.0769;0.0;2.0;1.0;2.0;0.0;-2291.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0,,
768;133093.0;0.0;0.0;0.0;1.0;2.0;85500.0;508495.5;24462.0;454500.0;0.010643;-11445.0;-885.0;-4735.0;-1840.0;6.0;1.0;1.0;1.0;1.0;0.0;0.0;4.0;2.0;2.0;15.0;0.0;0.0;0.0;1.0;0.0;1.0;0.3496023403204775;0.6512665865517194;0.6832688314232291;0.1495;0.0495;0.9747;0.6532;0.0;0.0;0.1379;0.1667;0.2083;0.0483;0.1009;0.0643;0.0;0.0658;0.1261;0.0;0.9752;0.6668;0.0;0.0;0.1034;0.1667;0.2083;0.0149;0.1102;0.0421;0.0;0.0102;0.1634;0.0495;0.9752;0.6578;0.0;0.0;0.1034;0.1667;0.2083;0.0491;0.1026;0.0579;0.0;0.0908;0.0468;0.0;0.0;0.0;0.0;0.0;-1548.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0,,
769;133160.0;1.0;0.0;0.0;1.0;0.0;270000.0;810000.0;40500.0;810000.0;0.0228;-15176.0;-1602.0;-1626.0;-4138.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;2.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6163246379279304;0.6963577823734926;0.4578995512067301;0.1866;0.1433;0.9876;0.83;0.1243;0.2;0.1724;0.3333;0.375;0.0935;0.1521;0.1993;0.0;0.0;0.1891;0.1425;0.9876;0.8367;0.1174;0.2014;0.1724;0.3333;0.375;0.0805;0.1653;0.2023;0.0;0.0;0.1884;0.1433;0.9876;0.8323;0.1251;0.2;0.1724;0.3333;0.375;0.0951;0.1548;0.2029;0.0;0.0;0.2163;0.0;5.0;0.0;5.0;0.0;-1589.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0,,
770;133163.0;0.0;0.0;0.0;0.0;0.0;540000.0;450000.0;23692.5;450000.0;0.020713;-12572.0;-3457.0;-6722.0;-4076.0;13.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;3.0;2.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5127157145361365;0.5692030927676036;0.0926171713748545;0.0835;0.1214;0.9901;0.8640000000000001;0.0932;0.24;0.2069;0.1667;0.2083;0.0;0.0672;0.0867;0.0039;0.0091;0.0851;0.126;0.9901;0.8693;0.094;0.2417;0.2069;0.1667;0.2083;0.0;0.0735;0.0904;0.0039;0.0096;0.0843;0.1214;0.9901;0.8658;0.0938;0.24;0.2069;0.1667;0.2083;0.0;0.0684;0.0883;0.0039;0.0093;0.1211;0.0;1.0;0.0;1.0;0.0;-1352.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0,,
771;133185.0;0.0;0.0;0.0;1.0;1.0;139500.0;284400.0;18643.5;225000.0;0.011703;-11041.0;-3965.0;-5042.0;-3418.0;9.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0;2.0;2.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.518654365983834;0.7020193643210785;0.3077366963789207;0.1134;0.1053;0.9762;0.6736;0.0123;0.0;0.2069;0.1667;0.2083;0.1033;0.0925;0.0913;0.0;0.0;0.1155;0.1092;0.9762;0.6864;0.0124;0.0;0.2069;0.1667;0.2083;0.1057;0.101;0.0951;0.0;0.0;0.1145;0.1053;0.9762;0.6779999999999999;0.0124;0.0;0.2069;0.1667;0.2083;0.1051;0.0941;0.0929;0.0;0.0;0.0718;0.0;4.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0,,
772;133238.0;0.0;1.0;0.0;1.0;0.0;180000.0;445095.0;35685.0;405000.0;0.030755;-17024.0;-3464.0;-9617.0;-562.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;2.0;2.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5839470337980307;0.5536165301178255;0.213966852261798;0.1495;0.1115;0.9816;0.7484;0.0;0.16;0.1379;0.3333;0.375;0.0337;0.121;0.1506;0.0039;0.0065;0.1523;0.1158;0.9816;0.7583;0.0;0.1611;0.1379;0.3333;0.375;0.0345;0.1322;0.1569;0.0039;0.0069;0.1509;0.1115;0.9816;0.7518;0.0;0.16;0.1379;0.3333;0.375;0.0343;0.1231;0.1533;0.0039;0.0067;0.1206;0.0;8.0;0.0;8.0;0.0;-1751.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0,,
773;133269.0;0.0;1.0;0.0;1.0;0.0;135000.0;225000.0;20767.5;225000.0;0.019101;-11542.0;-1912.0;-5473.0;-3560.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;2.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2395908530609424;0.6734197890122996;0.7862666146611379;0.2433;0.1744;0.9965;0.9524;0.146;0.2;0.1724;0.375;0.0;0.0;0.1967;0.2494;0.0077;0.0175;0.2479;0.181;0.9965;0.9543;0.1473;0.2014;0.1724;0.375;0.0;0.0;0.2149;0.2599;0.0078;0.0185;0.2457;0.1744;0.9965;0.953;0.1469;0.2;0.1724;0.375;0.0;0.0;0.2001;0.2539;0.0078;0.0179;0.2775;0.0;9.0;0.0;9.0;0.0;-1051.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0,,
